,property_id,lat,lng,addr_street,suburb,price,property_type,year,bedrooms,bathrooms,parking_space,shopping_center_id,distance_to_sc,train_station_id,distance_to_train_station,travel_min_to_CBD,transfer_flag,hospital_id,distance_to_hospital,supermarket_id,distance_to_supermaket
166,8505,-37.761833,144.798025,40 Brookglen Blvd,CAIRNLEA,4266000,house,2013,4,2,2,SC_102,3871,20003,1124,31,0,hospital_057,1458,S_159,812
167,8640,-37.759199,144.784968,7 Tom Rigg Street,CAIRNLEA,7350000,house,2011,4,2,2,SC_107,4063,20002,2076,33,0,hospital_057,2603,S_159,435
168,8661,-37.759801,144.789351,8 Highcroft Place,CAIRNLEA,6817000,house,2011,3,2,2,SC_107,3951,20003,1798,31,0,hospital_057,2215,S_159,153
169,8723,-37.761714,144.785983,9 Woodsdale Court,CAIRNLEA,8970000,house,2014,4,2,2,SC_107,4269,20003,2128,31,0,hospital_057,2513,S_159,494
170,8832,-37.866005,144.766431,123 Railway Avenue,LAVERTON,3264000,house,2015,3,1,3,SC_092,4472,19924,499,31,0,hospital_073,7723,S_007,2079
171,8924,-37.88465118,144.7624664,17 Fawkner Way,SEABROOK,4810000,house,2009,4,2,1,SC_092,3113,19924,2014,31,0,hospital_073,7311,S_001,2389
172,8960,-37.882405,144.759895,2 Finnbarr Way,SEABROOK,5950000,house,2010,3,1,2,SC_092,2986,19924,1761,31,0,hospital_073,7063,S_001,2169
173,8963,-37.88619,144.759762,2 John Cooke Terrace,SEABROOK,5040000,house,2015,3,2,2,SC_092,2837,46468,2115,33,0,hospital_073,7097,S_001,2164
174,8968,-37.884261,144.755421,2 Teatree Place,SEABROOK,9200000,house,2016,5,3,2,SC_092,2544,46468,1749,33,0,hospital_073,6691,S_001,1769
175,9006,-37.877262,144.75712,2-76 Pointcook Rd,SEABROOK,3440000,house,2014,2,1,1,SC_092,3050,46468,1184,33,0,hospital_073,6798,S_007,1660
176,9010,-37.86354065,144.7666931,28 Heffernan Street,LAVERTON,5610000,house,2009,3,1,3,SC_092,4677,19923,521,31,0,hospital_073,7796,S_007,2141
177,9064,-37.881857,144.76325,4 Beleura Way,SEABROOK,6075000,house,2011,4,2,2,SC_092,3282,19924,1711,31,0,hospital_073,7353,S_007,2403
178,9079,-37.888038,144.758115,43 William McPherson Crescent,SEABROOK,4785000,house,2013,3,2,2,SC_092,2648,46468,2230,33,0,hospital_073,6985,S_001,2056
179,9091,-37.866632,144.766042,5 Balmoral Street,LAVERTON,3580000,house,2016,2,1,0,SC_092,4400,19924,460,31,0,hospital_073,7678,S_007,2040
180,9229,-37.845861,144.72645,1/10 Yale Court,TRUGANINA,5775000,house,2016,3,2,1,SC_053,1943,46468,3247,33,0,hospital_073,5407,S_007,2806
181,9271,-37.859774,144.730331,115 Forsyth Road,TRUGANINA,7875000,house,2012,4,2,2,SC_053,2525,46468,1877,33,0,hospital_073,4863,S_007,1395
182,9443,-37.855395,144.7281,28 Caradon Dr,TRUGANINA,4840000,house,2013,5,2,2,SC_053,2155,46468,2342,33,0,hospital_073,4909,S_007,1869
183,9446,-37.865247,144.724986,28 Parkvista Drive,TRUGANINA,6760000,house,2015,4,2,2,SC_053,2504,46468,2039,33,0,hospital_073,4202,S_007,1589
184,9533,-37.855281,144.7234041,4 Wilma crt,TRUGANINA,7840000,house,2014,4,2,2,SC_053,1762,46468,2664,33,0,hospital_073,4564,S_007,2183
185,9559,-37.846957,144.725825,4A Swinburne Court,TRUGANINA,5950000,house,2015,3,2,1,SC_053,1868,46468,3180,33,0,hospital_073,5286,S_007,2731
186,9619,-37.854019,144.714209,67 Bridgewater Way,TRUGANINA,4950000,house,2011,4,2,2,SC_053,975,46468,3412,33,0,hospital_073,3999,S_007,2930
187,9881,-37.784446,144.928624,1 Eltham Street,FLEMINGTON,9570000,house,2015,4,1,0,SC_011,1122,20040,322,15,0,hospital_114,1142,S_086,311
188,9900,-37.782856,144.931441,1/92 Farnham Street,FLEMINGTON,5850000,house,2016,3,1,1,SC_011,1347,20040,543,15,0,hospital_007,1132,S_086,574
189,9903,-37.793161,144.925605,10 Bangalore Street,KENSINGTON,9396000,house,2011,2,1,0,SC_011,1461,20041,438,14,0,hospital_114,447,S_086,695
190,9904,-37.78857803,144.9253388,10 Bradfield Lane,KENSINGTON,3630000,house,2007,2,1,0,SC_011,1063,20040,349,15,0,hospital_114,803,S_086,273
191,9939,-37.792127,144.931647,107 Rankins Road,KENSINGTON,9312000,house,2014,1,1,0,SC_011,1743,20041,209,14,0,hospital_114,300,S_086,643
192,9985,-37.79272842,144.9307861,117 Eastwood st,KENSINGTON,6720000,house,2008,2,1,0,SC_011,1728,20041,119,14,0,hospital_114,213,S_086,669
193,10134,-37.793397,144.918803,16 Francis Lane,KENSINGTON,8160000,house,2014,3,2,1,SC_011,1248,20026,900,11,0,hospital_114,1024,S_086,1057
194,10152,-37.796621,144.928157,17 Derby Street,KENSINGTON,5740000,house,2010,3,1,0,SC_011,1905,20041,379,14,0,hospital_114,295,S_086,1051
195,10207,-37.791533,144.92115800000002,2 Greenham Place,KENSINGTON,11033000,house,2012,3,2,2,SC_011,1110,20040,832,15,0,hospital_114,877,S_086,765
196,10243,-37.793124,144.92473,21 Bayswater Road,KENSINGTON,13130000,house,2016,2,1,0,SC_011,1415,20041,515,14,0,hospital_114,521,S_086,718
197,10358,-37.787249,144.925153,3 Clarence Street,FLEMINGTON,5885000,house,2011,2,1,0,SC_011,960,20040,337,15,0,hospital_114,938,S_086,240
198,10369,-37.797891,144.930857,3 Southey Street,KENSINGTON,20960000,house,2016,3,2,1,SC_011,2158,20041,459,14,0,hospital_114,368,S_086,1221
199,10414,-37.790153000000004,144.932986,32 Parsons Street,KENSINGTON,10262000,house,2010,4,1,0,SC_011,1716,20041,458,14,0,hospital_114,548,S_086,558
200,10431,-37.798558,144.931477,338 Bellair Street,KENSINGTON,13800000,house,2015,3,2,1,SC_011,2250,20041,538,14,0,hospital_114,450,S_086,1306
201,10482,-37.795276,144.917967,38  Bateman Road,KENSINGTON,14880000,house,2015,3,2,2,SC_011,1444,20026,812,11,0,hospital_114,1091,S_086,1254
202,10494,-37.782002,144.929738,39 Farnham Street,FLEMINGTON,6886000,house,2013,2,1,1,SC_011,1197,20040,597,15,0,hospital_007,970,S_086,599
203,10519,-37.7838,144.92852,4 Waltham Street,FLEMINGTON,5940000,house,2013,2,2,1,SC_011,1100,20040,395,15,0,hospital_007,1102,S_086,380
204,10582,-37.782016,144.930371,45 Farnham Street,FLEMINGTON,6030000,house,2012,3,1,0,SC_011,1253,20040,604,15,0,hospital_007,1002,S_086,615
205,10592,-37.782662,144.930604,46 Farnham Street,FLEMINGTON,11488000,house,2014,4,1,0,SC_011,1273,20040,539,15,0,hospital_007,1073,S_086,557
206,10605,-37.792691999999995,144.919209,48 Gatehouse Drive,KENSINGTON,6720000,house,2016,3,2,2,SC_011,1179,20026,940,11,0,hospital_114,1002,S_086,979
207,10629,-37.794676,144.920965,5 Matthews Mews,KENSINGTON,3410000,house,2011,2,1,1,SC_011,1433,20026,670,11,0,hospital_114,825,S_086,1033
208,10639,-37.785439,144.924748,50 Edinburgh Street,FLEMINGTON,11620000,house,2010,3,1,0,SC_011,830,20040,427,15,0,hospital_114,1133,S_086,337
209,10855,-37.784802,144.933612,75 Shields Street,FLEMINGTON,8750000,house,2009,3,1,0,SC_011,1560,20040,495,15,0,hospital_102,1113,S_086,569
210,10859,-37.795858,144.925792,76 Henry Street,KENSINGTON,12410000,house,2014,3,1,1,SC_011,1724,20026,410,11,0,hospital_114,423,S_086,984
211,11074,-37.770163000000004,144.87575900000002,11 Riverpark Terrace,MARIBYRNONG,2860000,house,2011,4,2,2,SC_052,930,20022,3429,22,0,hospital_056,2717,S_131,1132
212,11168,-37.784499,144.884635,16 Valnere Street,MARIBYRNONG,7440000,house,2015,3,1,1,SC_085,1299,20023,1928,20,0,hospital_003,947,S_049,1321
213,11440,-37.77123,144.876327,4 Platypus Court,MARIBYRNONG,11500000,house,2016,5,3,2,SC_052,851,20022,3334,22,0,hospital_056,2588,S_049,1157
214,11572,-37.77462006,144.8775635,68 Williamson Road,MAIDSTONE,12800000,house,2009,4,3,2,SC_052,753,20022,3028,22,0,hospital_056,2196,S_049,1039
215,11614,-37.784263609999996,144.8869629,8 Prince Street,MARIBYRNONG,8175000,house,2009,3,1,2,SC_085,1223,20023,1958,20,0,hospital_003,907,S_049,1248
216,11681,-37.719195,144.825183,11 Kiewa Crescent,KEILOR,8060000,house,2014,3,2,2,SC_107,1808,20001,2988,36,0,hospital_005,4688,S_222,2132
217,11734,-37.711751,144.825927,19 Reeve DRIVE,KEILOR,11190000,house,2010,4,2,2,SC_107,2379,20001,3441,36,0,hospital_005,5515,S_222,2677
218,11751,-37.712309000000005,144.825077,2 Scott Street,KEILOR,8690000,house,2015,5,3,2,SC_107,2282,20001,3344,36,0,hospital_005,5442,S_222,2579
219,11755,-37.70995712,144.81918340000001,20 Augustines Way,KEILOR,7520000,house,2009,3,2,2,SC_107,2192,20001,3106,36,0,hospital_057,5640,S_222,2447
220,11930,-37.711560999999996,144.82433,8 Maple Court,KEILOR,7100000,house,2013,4,2,2,SC_107,2301,20001,3339,36,0,hospital_005,5515,S_222,2592
221,12010,-37.70155334,144.7429657,1 Sharpe Street,HILLSIDE,1422000,house,2008,3,1,2,SC_048,3499,20000,2750,39,0,hospital_057,9094,S_163,1168
222,12039,-37.701202,144.745512,1/2 Anastasia Ct,HILLSIDE,6160000,house,2014,3,2,1,SC_048,3553,20000,2525,39,0,hospital_057,8969,S_163,993
223,12053,-37.693821,144.767412,1/3 Victoria Road,SYDENHAM,6525000,house,2016,3,2,3,SC_048,4918,20000,1009,39,0,hospital_057,8501,S_094,1223
224,12168,-37.720659000000005,144.76741,11 Danthonia Street,DELAHEY,2840000,house,2011,3,2,1,SC_048,2660,20000,2254,39,0,hospital_057,6070,S_094,2186
225,12180,-37.703254,144.752621,11 Mordaunt Drive,HILLSIDE,2970000,house,2012,3,1,1,SC_048,3449,20000,1914,39,0,hospital_057,8383,S_163,1030
226,12218,-37.712146,144.771964,12 Lacebark Road,DELAHEY,6160000,house,2010,4,2,2,SC_048,3544,20000,1242,39,0,hospital_057,6556,S_094,1158
227,12220,-37.723067,144.772961,12 Lemco Walk,DELAHEY,6902000,house,2015,4,2,2,SC_048,2980,20001,1956,36,0,hospital_057,5543,S_094,2329
228,12276,-37.722673,144.7685,13 Hutzul Court,DELAHEY,4662000,house,2014,3,2,1,SC_048,2638,20001,2341,36,0,hospital_057,5841,S_094,2367
229,12303,-37.724515999999994,144.773056,14  Wordsworth Place,DELAHEY,4250000,house,2016,3,2,1,SC_048,2932,20001,1897,36,0,hospital_057,5417,S_094,2488
230,12359,-37.722065,144.765009,15 Granite Way,DELAHEY,5226000,house,2010,3,1,0,SC_048,2398,20000,2467,39,0,hospital_057,6105,S_094,2411
231,12365,-37.7226944,144.7725525,15 Lemco Walk,DELAHEY,3324000,house,2009,3,1,2,SC_048,2962,20001,2004,36,0,hospital_057,5598,S_094,2293
232,12398,-37.705905,144.763296,16 Chittenup Bend,SYDENHAM,3280000,house,2014,3,2,0,SC_048,3571,20000,1096,39,0,hospital_057,7566,S_094,1208
233,12626,-37.72533035,144.7646942,20 Bluestone Walk,DELAHEY,4420000,house,2008,3,1,1,SC_048,2211,20001,2595,36,0,hospital_057,5877,S_094,2757
234,12675,-37.69838,144.752159,21 Ozzimo Drive,HILLSIDE,3016000,house,2015,3,2,2,SC_048,3962,20000,1964,39,0,hospital_057,8828,S_163,487
235,12704,-37.697993,144.76910800000002,22 Sacras Court,SYDENHAM,3620000,house,2015,3,2,1,SC_048,4589,20000,567,39,0,hospital_057,8023,S_094,790
236,12725,-37.71293,144.768721,23 Dandarriga Way,DELAHEY,3555000,house,2011,3,2,2,SC_048,3273,20000,1399,39,0,hospital_057,6654,S_094,1355
237,12768,-37.711573,144.772048,25 kurrajong Rd,DELAHEY,3465000,house,2010,4,2,2,SC_107,3571,20000,1178,39,0,hospital_057,6604,S_094,1095
238,12840,-37.711639,144.774489,29 Blackwood Way,DELAHEY,3900000,house,2014,4,2,1,SC_107,3382,20000,1170,39,0,hospital_057,6479,S_094,1050
239,12855,-37.726801,144.77768600000002,292 Taylors Road,DELAHEY,3024000,house,2014,3,2,2,SC_107,2616,20001,1440,36,0,hospital_057,4956,S_222,2314
240,12942,-37.690104,144.76364,30 Buckingham Street,SYDENHAM,3159000,house,2014,4,2,1,SC_048,5153,20000,1539,39,0,hospital_057,9025,S_163,1099
241,12960,-37.7035,144.761459,31 Boberrit Wynd,SYDENHAM,4080000,house,2010,4,2,2,SC_048,3720,20000,1151,39,0,hospital_057,7877,S_094,1308
242,13032,-37.711922,144.775041,36 Blackwood Way,DELAHEY,7308000,house,2016,3,2,2,SC_107,3324,20000,1204,39,0,hospital_057,6426,S_094,1076
243,13094,-37.70648193,144.7734833,4 Lucetta Way,SYDENHAM,3080000,house,2009,3,2,2,SC_107,3780,20000,599,39,0,hospital_057,7013,S_094,524
244,13168,-37.724793,144.767731,45 Flint Crescent,DELAHEY,3640000,house,2013,3,1,1,SC_048,2481,20001,2344,36,0,hospital_057,5722,S_094,2613
245,13174,-37.703126,144.751023,46 Allenby Road,HILLSIDE,3520000,house,2016,4,2,2,SC_048,3425,20000,2052,39,0,hospital_057,8486,S_163,1021
246,13180,-37.720661,144.771834,47 Brampton Circuit,DELAHEY,3735000,house,2014,3,2,2,SC_048,3000,20001,2154,36,0,hospital_057,5811,S_094,2080
247,13195,-37.723872,144.776554,49 Shakespeare Drive,DELAHEY,4913000,house,2013,3,2,2,SC_107,2742,20001,1628,36,0,hospital_057,5270,S_094,2401
248,13299,-37.698463,144.758738,6 Bhangoo Court,SYDENHAM,3619000,house,2008,4,2,2,SC_048,4129,20000,1392,39,0,hospital_057,8472,S_163,762
249,13362,-37.707426,144.771636,63 Roseleigh Boulevard,SYDENHAM,5319000,house,2016,4,2,2,SC_107,3848,20000,736,39,0,hospital_057,7010,S_094,699
250,13379,-37.69657,144.747221,68 John Paul Drive,HILLSIDE,4400000,house,2016,3,2,2,SC_048,4082,20000,2428,39,0,hospital_057,9258,S_163,522
251,13489,-37.722191,144.771154,8 Kiev Walk,DELAHEY,6324000,house,2010,3,2,0,SC_048,2872,20001,2139,36,0,hospital_057,5722,S_094,2258
252,13553,-37.72306061,144.7671509,9 Basalt Court,DELAHEY,4096000,house,2008,3,2,0,SC_048,2512,20001,2441,36,0,hospital_057,5893,S_094,2445
253,13627,-37.753997,144.894957,1 Nimmo Street,ESSENDON,10480000,house,2014,2,1,1,SC_085,2220,20037,1883,21,0,hospital_184,1577,S_197,1724
254,13630,-37.756851,144.910847,1 Robb Street,ESSENDON,5488000,house,2014,2,1,1,SC_082,2587,20037,480,21,0,hospital_128,1156,S_197,1372
255,13649,-37.7486,144.895904,1/53 NIMMO STREET,ESSENDON,10049000,house,2014,4,3,2,SC_082,1836,20037,1967,21,0,hospital_184,1069,S_197,1359
256,13706,-37.747402,144.909249,109 Lincoln Road,ESSENDON,10880000,house,2011,3,1,1,SC_082,1528,20036,1029,24,0,hospital_184,676,S_197,337
257,13730,-37.744925,144.912789,11 Warner Street,ESSENDON,7878000,house,2016,3,1,1,SC_082,1374,20036,761,24,0,hospital_184,739,S_197,210
258,13740,-37.7440355,144.9076991,113/55 Collins Street,ESSENDON,3807000,house,2012,1,1,0,SC_082,1134,20036,1218,24,0,hospital_184,301,S_197,249
259,13963,-37.754377000000005,144.931738,18 Vanberg Road,ESSENDON,13900000,house,2016,3,2,1,SC_030,2933,20036,1241,24,0,hospital_128,1939,S_025,1745
260,13980,-37.75979,144.903333,19 Park Crescent,ABERFELDIE,28000000,house,2016,3,1,1,SC_085,1956,20037,1208,21,0,hospital_128,1328,S_197,1811
261,14063,-37.74462509,144.9161682,21 Crisp Street,ESSENDON,7875000,house,2009,3,1,2,SC_082,1508,20036,509,24,0,hospital_184,1010,S_197,503
262,14161,-37.751504,144.913649,26 Richardson Street,ESSENDON,25500000,house,2013,4,3,2,SC_082,2076,20037,550,21,0,hospital_184,1273,S_197,826
263,14259,-37.751783,144.903678,30 McCracken Street,ESSENDON,17940000,house,2014,4,2,3,SC_082,1988,20037,1198,21,0,hospital_184,1063,S_197,1004
264,14418,-37.763851,144.89659699999999,4 Morgan Street,ABERFELDIE,8250000,house,2012,3,1,1,SC_085,1244,20037,1933,21,0,hospital_068,1388,S_049,1226
265,14663,-37.753914,144.906419,6 Thomson Street,ESSENDON,9170000,house,2013,2,1,0,SC_082,2220,20037,892,21,0,hospital_184,1298,S_197,1104
266,14840,-37.741488,144.895497,86 Bradshaw Street,ESSENDON,17680000,house,2011,3,1,1,SC_082,1218,20036,2328,24,0,hospital_184,848,S_197,1360
267,14875,-37.753045,144.891669,9 Ogilvie Street,ESSENDON,14518000,house,2015,3,1,3,SC_052,2257,20037,2184,21,0,hospital_184,1680,S_197,1907
268,15071,-37.71947861,144.9072418,199 MASCOMA STREET,STRATHMORE,9675000,house,2009,5,1,2,SC_082,1621,20033,1269,31,0,hospital_184,2548,S_198,1340
269,15136,-37.740043,144.917622,24 Glenbervie Road,STRATHMORE,12600000,house,2015,2,1,2,SC_082,1257,20036,850,24,0,hospital_184,1133,S_197,804
270,15188,-37.736049,144.908059,29 Dublin Avenue,STRATHMORE,12000000,house,2016,3,2,2,SC_082,317,20036,1682,24,0,hospital_184,744,S_197,967
271,15253,-37.729467,144.915219,35 Peck Avenue,STRATHMORE,5280000,house,2016,3,2,1,SC_082,987,20034,1151,28,0,hospital_184,1685,S_197,1728
272,15261,-37.728262,144.91716499999998,37 Fenacre Street,STRATHMORE,6700000,house,2014,3,1,1,SC_082,1203,20034,1010,28,0,hospital_184,1891,S_198,1901
273,15280,-37.728504,144.91890800000002,39 Lebanon Street,STRATHMORE,8760000,house,2012,4,1,1,SC_082,1323,20034,855,28,0,hospital_184,1960,S_197,1932
274,15309,-37.727058,144.918366,41 Mascoma Street,STRATHMORE,5148000,house,2012,2,1,1,SC_082,1365,20034,958,28,0,hospital_184,2061,S_198,2004
275,15323,-37.735941,144.906924,44 Dublin Avenue,STRATHMORE,10850000,house,2011,3,1,1,SC_082,248,20036,1759,24,0,hospital_184,726,S_197,1005
276,15341,-37.740621999999995,144.925124,47 Wickham Grove,STRATHMORE,9735000,house,2014,2,1,1,SC_082,1873,20035,383,26,0,hospital_184,1775,S_197,1362
277,15408,-37.736526,144.924205,59 Hillsyde Parade,STRATHMORE,13974000,house,2015,3,1,3,SC_082,1664,20034,732,28,0,hospital_184,1803,S_197,1502
278,15421,-37.742917,144.92939099999998,6 Wallace Crescent,STRATHMORE,5176000,house,2012,3,1,3,SC_030,2168,20035,197,26,0,hospital_184,2142,S_197,1676
279,15467,-37.73639679,144.9120941,71 Kernan Avenue,STRATHMORE,4400000,house,2009,3,2,1,SC_082,634,20036,1434,24,0,hospital_184,902,S_197,916
280,15471,-37.727039,144.915665,74 Lebanon Street,STRATHMORE,7083000,house,2012,3,1,2,SC_082,1178,20033,1136,31,0,hospital_184,1938,S_198,1766
281,15478,-37.724695,144.914052,78 Willonga Street,STRATHMORE,11775000,house,2013,3,2,2,SC_082,1275,20033,998,31,0,hospital_184,2113,S_198,1648
282,15483,-37.740334,144.910894,8 Carnarvon Road,STRATHMORE,22050000,house,2015,4,3,2,SC_082,848,20036,1169,24,0,hospital_184,557,S_197,468
283,15488,-37.740908000000005,144.9262,8 Upland Road,STRATHMORE,21450000,house,2016,3,1,2,SC_082,1973,20035,314,26,0,hospital_184,1866,S_197,1443
284,15490,-37.735394,144.924237,80 Hillsyde Parade,STRATHMORE,9141000,house,2014,3,2,1,SC_082,1651,20034,623,28,0,hospital_184,1854,S_197,1582
285,15598,-37.74211884,144.8891296,20 Coghlan Street,NIDDRIE,5216000,house,2008,3,1,2,SC_082,1707,20037,2840,21,0,hospital_184,1404,S_198,1751
286,15739,-37.743114,144.89106999999998,4 Muriel Street,NIDDRIE,12120000,house,2016,2,1,1,SC_082,1632,20037,2637,21,0,hospital_184,1236,S_197,1714
287,15774,-37.743992,144.884058,5 Brian Court,NIDDRIE,10560000,house,2015,5,2,2,SC_082,2197,20037,3129,21,0,hospital_184,1860,S_198,2124
288,15808,-37.73743820000001,144.88093569999998,6 Grosvenor Street,NIDDRIE,8096000,house,2008,3,1,1,SC_082,2203,20036,3685,24,0,hospital_184,2193,S_198,1719
289,15869,-37.73604965,144.8925018,9 Treadwell Road,NIDDRIE,24180000,house,2008,2,1,3,SC_082,1173,20036,2795,24,0,hospital_184,1307,S_198,1018
290,15889,-37.707046,144.88522,1/117 Melrose Drive,TULLAMARINE,4056000,house,2014,3,1,2,SC_010,802,20032,2832,33,0,hospital_184,4296,S_198,2428
291,15916,-37.706123,144.882522,11 Carol Grove,TULLAMARINE,3560000,house,2012,3,1,1,SC_010,972,20032,3061,33,0,hospital_184,4490,S_198,2619
292,15994,-37.7034,144.882486,2/169 Melrose Drive,TULLAMARINE,6000000,house,2010,3,2,1,SC_010,1257,20032,3062,33,0,hospital_184,4765,S_198,2895
293,16003,-37.705841,144.894509,20 Daffodil Court,GOWANBRAE,9195000,house,2015,3,2,3,SC_010,1134,20032,2005,33,0,hospital_184,4164,S_198,2385
294,16006,-37.701696000000005,144.901515,21 Duranta Drive,GOWANBRAE,8700000,house,2016,3,2,2,SC_010,1883,20032,1419,33,0,hospital_184,4531,S_209,2037
295,16132,-37.702784,144.894443,7 Lilac Mews,GOWANBRAE,5568000,house,2014,4,2,1,SC_010,1422,20032,2016,33,0,hospital_184,4497,S_209,2628
296,16165,-37.698404,144.936764,1 Daley Street,GLENROY,5520000,house,2015,3,1,2,SC_030,3964,20032,1852,33,0,hospital_104,5502,S_004,975
297,16308,-37.698543,144.942106,106 Evell Street,GLENROY,4416000,house,2014,4,2,2,SC_030,3835,19961,1496,35,0,hospital_139,5363,S_004,989
298,16324,-37.697369,144.92596,108 Paget Avenue,GLENROY,5200000,house,2010,4,2,2,SC_059,3753,20031,925,35,0,hospital_104,5218,S_209,976
299,16358,-37.710166,144.926257,11 Wheatsheaf Road,GLENROY,8190000,house,2015,3,1,1,SC_082,3217,20033,962,31,0,hospital_184,4034,S_209,505
300,16435,-37.703941,144.90745,122 Outlook Drive,GLENROY,7875000,house,2012,4,2,2,SC_010,2128,20032,863,33,0,hospital_184,4275,S_209,1475
301,16443,-37.696191,144.925118,124 Widford Street,GLENROY,3400000,house,2011,2,1,2,SC_059,3648,20031,825,35,0,hospital_104,5081,S_209,1096
302,16497,-37.698513,144.939019,131 Morell Street,GLENROY,6890000,house,2015,3,1,2,SC_030,3898,19961,1765,35,0,hospital_104,5569,S_004,948
303,16561,-37.695711,144.921133,149a View Street,GLENROY,3330000,house,2010,3,1,1,SC_059,3294,20031,470,35,0,hospital_104,5011,S_209,1173
304,16581,-37.708281,144.936125,15 Stella Street,GLENROY,6150000,house,2009,3,1,1,SC_030,2955,20033,1677,31,0,hospital_184,4671,S_004,270
305,16582,-37.70877,144.947809,15 Sutherland Street,HADFIELD,9360000,house,2016,3,1,1,SC_030,2639,19962,1297,33,0,hospital_139,4532,S_004,822
306,16624,-37.695395,144.919625,167 View Street,GLENROY,4563000,house,2016,3,1,2,SC_059,3157,20031,334,35,0,hospital_104,4976,S_209,1242
307,16668,-37.7099348,144.9175924,18 Illawarra Crescent,GLENROY,2536000,house,2011,2,1,1,SC_010,2735,20032,602,33,0,hospital_184,3768,S_209,714
308,16714,-37.708543,144.93744099999998,1A Stella Street,GLENROY,6762000,house,2016,3,1,3,SC_030,2882,20033,1750,31,0,hospital_184,4716,S_004,204
309,16741,-37.696433999999996,144.931545,2 Roy Street,GLENROY,5530000,house,2013,3,1,1,SC_059,4205,20031,1390,35,0,hospital_104,5185,S_209,1255
310,16753,-37.705295,144.913882,2/14 Lytton Street,GLENROY,5814000,house,2012,2,1,2,SC_010,2564,20032,306,33,0,hospital_184,4192,S_209,895
311,16802,-37.705085,144.934784,21 Maude Avenue,GLENROY,7420000,house,2010,3,1,2,SC_030,3328,20032,1548,33,0,hospital_184,4899,S_004,410
312,16917,-37.7069931,144.9357147,26 Glenroy Road,GLENROY,8320000,house,2009,3,1,2,SC_030,3100,20032,1652,33,0,hospital_184,4767,S_004,266
313,16933,-37.711734,144.943902,27 Dickinson Street,HADFIELD,6000000,house,2010,3,2,2,SC_030,2365,19962,1500,33,0,hospital_139,4813,S_004,694
314,16951,-37.69662857,144.9176636,28 Mitchell Street,GLENROY,4950000,house,2009,3,1,0,SC_059,3030,20031,231,35,0,hospital_104,5119,S_209,1183
315,17003,-37.702101,144.953567,3 Meadowbank Street,GLENROY,6150000,house,2013,3,1,2,SC_030,3387,19961,494,35,0,hospital_139,4280,S_004,1416
316,17083,-37.700666999999996,144.93754199999998,34 Bourchier Street,GLENROY,3540000,house,2011,2,1,0,SC_030,3703,20032,1841,33,0,hospital_184,5445,S_004,715
317,17237,-37.703286999999996,144.90570300000002,42 Fran Street,GLENROY,6240000,house,2015,4,2,2,SC_010,2042,20032,1024,33,0,hospital_184,4343,S_209,1639
